OMS,omsId,remoteOmsId,src,snk,cost,distance,ots,osnr,slice,colors,sorted_omsId,sorted_remoteOmsId
OMS,6563,6649,1127,1136,100001,100,1,0.000776,6250,:0-960,6563,6649
OMS,6576,6587,1128,1129,100001,100,1,0.000776,6250,:0-960,6576,6587
OMS,6571,6685,1128,1139,100001,100,1,0.000776,6250,:0-960,6571,6685
OMS,6572,6668,1128,1138,100001,100,1,0.000776,6250,:0-960,6572,6668
OMS,6573,6659,1128,1137,100001,100,1,0.000776,6250,:0-960,6573,6659
OMS,6586,6597,1129,1130,100001,100,1,0.000776,6250,:0-960,6586,6597
OMS,6581,6695,1129,1140,100001,100,1,0.000776,6250,:0-960,6581,6695
OMS,6582,6678,1129,1139,100001,100,1,0.000776,6250,:0-960,6582,6678
OMS,6583,6669,1129,1138,100001,100,1,0.000776,6250,:0-960,6583,6669
OMS,6596,6607,1130,1131,100001,100,1,0.000776,6250,:0-960,6596,6607
OMS,6591,6705,1130,1141,100001,100,1,0.000776,6250,:0-960,6591,6705
OMS,6592,6688,1130,1140,100001,100,1,0.000776,6250,:0-960,6592,6688
OMS,6593,6679,1130,1139,100001,100,1,0.000776,6250,:0-960,6593,6679
OMS,6606,6617,1131,1132,100001,100,1,0.000776,6250,:0-960,6606,6617
OMS,6601,6715,1131,1142,100001,100,1,0.000776,6250,:0-960,6601,6715
OMS,6602,6698,1131,1141,100001,100,1,0.000776,6250,:0-960,6602,6698
OMS,6603,6689,1131,1140,100001,100,1,0.000776,6250,:0-960,6603,6689
OMS,6612,6708,1132,1142,100001,100,1,0.000776,6250,:0-960,6612,6708
OMS,6613,6699,1132,1141,100001,100,1,0.000776,6250,:0-960,6613,6699
OMS,6626,6637,1133,1134,100001,100,1,0.000776,6250,:0-960,6626,6637
OMS,6621,6735,1133,1144,100001,100,1,0.000776,6250,:0-960,6621,6735
OMS,6622,6718,1133,1143,100001,100,1,0.000776,6250,:0-960,6622,6718
OMS,6636,6647,1134,1135,100001,100,1,0.000776,6250,:0-960,6636,6647
OMS,6631,6745,1134,1145,100001,100,1,0.000776,6250,:0-960,6631,6745
OMS,6632,6728,1134,1144,100001,100,1,0.000776,6250,:0-960,6632,6728
OMS,6633,6719,1134,1143,100001,100,1,0.000776,6250,:0-960,6633,6719
OMS,6646,6657,1135,1136,100001,100,1,0.000776,6250,:0-960,6646,6657
OMS,6641,6755,1135,1146,100001,100,1,0.000776,6250,:0-960,6641,6755
OMS,6642,6738,1135,1145,100001,100,1,0.000776,6250,:0-960,6642,6738
OMS,6643,6729,1135,1144,100001,100,1,0.000776,6250,:0-960,6643,6729
OMS,6656,6667,1136,1137,100001,100,1,0.000776,6250,:0-960,6656,6667
OMS,6651,6765,1136,1147,100001,100,1,0.000776,6250,:0-960,6651,6765
OMS,6652,6748,1136,1146,100001,100,1,0.000776,6250,:0-960,6652,6748
OMS,6653,6739,1136,1145,100001,100,1,0.000776,6250,:0-960,6653,6739
OMS,6666,6677,1137,1138,100001,100,1,0.000776,6250,:0-960,6666,6677
OMS,6661,6775,1137,1148,100001,100,1,0.000776,6250,:0-960,6661,6775
OMS,6662,6758,1137,1147,100001,100,1,0.000776,6250,:0-960,6662,6758
OMS,6663,6749,1137,1146,100001,100,1,0.000776,6250,:0-960,6663,6749
OMS,6676,6687,1138,1139,100001,100,1,0.000776,6250,:0-960,6676,6687
OMS,6671,6785,1138,1149,100001,100,1,0.000776,6250,:0-960,6671,6785
OMS,6672,6768,1138,1148,100001,100,1,0.000776,6250,:0-960,6672,6768
OMS,6673,6759,1138,1147,100001,100,1,0.000776,6250,:0-960,6673,6759
OMS,6686,6697,1139,1140,100001,100,1,0.000776,6250,:0-960,6686,6697
OMS,6681,6795,1139,1150,100001,100,1,0.000776,6250,:0-960,6681,6795
OMS,6682,6778,1139,1149,100001,100,1,0.000776,6250,:0-960,6682,6778
OMS,6683,6769,1139,1148,100001,100,1,0.000776,6250,:0-960,6683,6769
OMS,6696,6707,1140,1141,100001,100,1,0.000776,6250,:0-960,6696,6707
OMS,6691,6805,1140,1151,100001,100,1,0.000776,6250,:0-960,6691,6805
OMS,6692,6788,1140,1150,100001,100,1,0.000776,6250,:0-960,6692,6788
OMS,6693,6779,1140,1149,100001,100,1,0.000776,6250,:0-960,6693,6779
OMS,6706,6717,1141,1142,100001,100,1,0.000776,6250,:0-960,6706,6717
OMS,6701,6815,1141,1152,100001,100,1,0.000776,6250,:0-960,6701,6815
OMS,6702,6798,1141,1151,100001,100,1,0.000776,6250,:0-960,6702,6798
OMS,6703,6789,1141,1150,100001,100,1,0.000776,6250,:0-960,6703,6789
OMS,6712,6808,1142,1152,100001,100,1,0.000776,6250,:0-960,6712,6808
OMS,6713,6799,1142,1151,100001,100,1,0.000776,6250,:0-960,6713,6799
OMS,6726,6737,1143,1144,100001,100,1,0.000776,6250,:0-960,6726,6737
OMS,6721,6835,1143,1154,100001,100,1,0.000776,6250,:0-960,6721,6835
OMS,6722,6818,1143,1153,100001,100,1,0.000776,6250,:0-960,6722,6818
OMS,6736,6747,1144,1145,100001,100,1,0.000776,6250,:0-960,6736,6747
OMS,6731,6845,1144,1155,100001,100,1,0.000776,6250,:0-960,6731,6845
OMS,6732,6828,1144,1154,100001,100,1,0.000776,6250,:0-960,6732,6828
OMS,6733,6819,1144,1153,100001,100,1,0.000776,6250,:0-960,6733,6819
OMS,6746,6757,1145,1146,100001,100,1,0.000776,6250,:0-960,6746,6757
OMS,6741,6855,1145,1156,100001,100,1,0.000776,6250,:0-960,6741,6855
OMS,6742,6838,1145,1155,100001,100,1,0.000776,6250,:0-960,6742,6838
OMS,6743,6829,1145,1154,100001,100,1,0.000776,6250,:0-960,6743,6829
OMS,6756,6767,1146,1147,100001,100,1,0.000776,6250,:0-960,6756,6767
OMS,6751,6865,1146,1157,100001,100,1,0.000776,6250,:0-960,6751,6865
OMS,6752,6848,1146,1156,100001,100,1,0.000776,6250,:0-960,6752,6848
OMS,6753,6839,1146,1155,100001,100,1,0.000776,6250,:0-960,6753,6839
OMS,6766,6777,1147,1148,100001,100,1,0.000776,6250,:0-960,6766,6777
OMS,6761,6875,1147,1158,100001,100,1,0.000776,6250,:0-960,6761,6875
OMS,6762,6858,1147,1157,100001,100,1,0.000776,6250,:0-960,6762,6858
OMS,6763,6849,1147,1156,100001,100,1,0.000776,6250,:0-960,6763,6849
OMS,6776,6787,1148,1149,100001,100,1,0.000776,6250,:0-960,6776,6787
OMS,6771,6885,1148,1159,100001,100,1,0.000776,6250,:0-960,6771,6885
OMS,6772,6868,1148,1158,100001,100,1,0.000776,6250,:0-960,6772,6868
OMS,6773,6859,1148,1157,100001,100,1,0.000776,6250,:0-960,6773,6859
OMS,6786,6797,1149,1150,100001,100,1,0.000776,6250,:0-960,6786,6797
OMS,6781,6895,1149,1160,100001,100,1,0.000776,6250,:0-960,6781,6895
OMS,6782,6878,1149,1159,100001,100,1,0.000776,6250,:0-960,6782,6878
OMS,6783,6869,1149,1158,100001,100,1,0.000776,6250,:0-960,6783,6869
OMS,6796,6807,1150,1151,100001,100,1,0.000776,6250,:0-960,6796,6807
OMS,6791,6905,1150,1161,100001,100,1,0.000776,6250,:0-960,6791,6905
OMS,6792,6888,1150,1160,100001,100,1,0.000776,6250,:0-960,6792,6888
OMS,6793,6879,1150,1159,100001,100,1,0.000776,6250,:0-960,6793,6879
OMS,6806,6817,1151,1152,100001,100,1,0.000776,6250,:0-960,6806,6817
OMS,6801,6915,1151,1162,100001,100,1,0.000776,6250,:0-960,6801,6915
OMS,6802,6898,1151,1161,100001,100,1,0.000776,6250,:0-960,6802,6898
OMS,6803,6889,1151,1160,100001,100,1,0.000776,6250,:0-960,6803,6889
OMS,6812,6908,1152,1162,100001,100,1,0.000776,6250,:0-960,6812,6908
OMS,6813,6899,1152,1161,100001,100,1,0.000776,6250,:0-960,6813,6899
OMS,6826,6837,1153,1154,100001,100,1,0.000776,6250,:0-960,6826,6837
OMS,6821,6935,1153,1164,100001,100,1,0.000776,6250,:0-960,6821,6935
OMS,6822,6918,1153,1163,100001,100,1,0.000776,6250,:0-960,6822,6918
OMS,6836,6847,1154,1155,100001,100,1,0.000776,6250,:0-960,6836,6847
OMS,6831,6945,1154,1165,100001,100,1,0.000776,6250,:0-960,6831,6945
OMS,6832,6928,1154,1164,100001,100,1,0.000776,6250,:0-960,6832,6928
OMS,6833,6919,1154,1163,100001,100,1,0.000776,6250,:0-960,6833,6919
OMS,6846,6857,1155,1156,100001,100,1,0.000776,6250,:0-960,6846,6857
OMS,6841,6955,1155,1166,100001,100,1,0.000776,6250,:0-960,6841,6955
OMS,6842,6938,1155,1165,100001,100,1,0.000776,6250,:0-960,6842,6938
OMS,6843,6929,1155,1164,100001,100,1,0.000776,6250,:0-960,6843,6929
OMS,6856,6867,1156,1157,100001,100,1,0.000776,6250,:0-960,6856,6867
OMS,6851,6965,1156,1167,100001,100,1,0.000776,6250,:0-960,6851,6965
OMS,6852,6948,1156,1166,100001,100,1,0.000776,6250,:0-960,6852,6948
OMS,6853,6939,1156,1165,100001,100,1,0.000776,6250,:0-960,6853,6939
OMS,6866,6877,1157,1158,100001,100,1,0.000776,6250,:0-960,6866,6877
OMS,6861,6975,1157,1168,100001,100,1,0.000776,6250,:0-960,6861,6975
OMS,6862,6958,1157,1167,100001,100,1,0.000776,6250,:0-960,6862,6958
OMS,6863,6949,1157,1166,100001,100,1,0.000776,6250,:0-960,6863,6949
OMS,6876,6887,1158,1159,100001,100,1,0.000776,6250,:0-960,6876,6887
OMS,6871,6985,1158,1169,100001,100,1,0.000776,6250,:0-960,6871,6985
OMS,6872,6968,1158,1168,100001,100,1,0.000776,6250,:0-960,6872,6968
OMS,6873,6959,1158,1167,100001,100,1,0.000776,6250,:0-960,6873,6959
OMS,6886,6897,1159,1160,100001,100,1,0.000776,6250,:0-960,6886,6897
OMS,6881,6995,1159,1170,100001,100,1,0.000776,6250,:0-960,6881,6995
OMS,6882,6978,1159,1169,100001,100,1,0.000776,6250,:0-960,6882,6978
OMS,6883,6969,1159,1168,100001,100,1,0.000776,6250,:0-960,6883,6969
OMS,6896,6907,1160,1161,100001,100,1,0.000776,6250,:0-960,6896,6907
OMS,6891,7005,1160,1171,100001,100,1,0.000776,6250,:0-960,6891,7005
OMS,6892,6988,1160,1170,100001,100,1,0.000776,6250,:0-960,6892,6988
OMS,6893,6979,1160,1169,100001,100,1,0.000776,6250,:0-960,6893,6979
OMS,6906,6917,1161,1162,100001,100,1,0.000776,6250,:0-960,6906,6917
OMS,6901,7015,1161,1172,100001,100,1,0.000776,6250,:0-960,6901,7015
OMS,6902,6998,1161,1171,100001,100,1,0.000776,6250,:0-960,6902,6998
OMS,6903,6989,1161,1170,100001,100,1,0.000776,6250,:0-960,6903,6989
OMS,6912,7008,1162,1172,100001,100,1,0.000776,6250,:0-960,6912,7008
OMS,6913,6999,1162,1171,100001,100,1,0.000776,6250,:0-960,6913,6999
OMS,6926,6937,1163,1164,100001,100,1,0.000776,6250,:0-960,6926,6937
OMS,6921,7035,1163,1174,100001,100,1,0.000776,6250,:0-960,6921,7035
OMS,6922,7018,1163,1173,100001,100,1,0.000776,6250,:0-960,6922,7018
OMS,6936,6947,1164,1165,100001,100,1,0.000776,6250,:0-960,6936,6947
OMS,6931,7045,1164,1175,100001,100,1,0.000776,6250,:0-960,6931,7045
OMS,6932,7028,1164,1174,100001,100,1,0.000776,6250,:0-960,6932,7028
OMS,6933,7019,1164,1173,100001,100,1,0.000776,6250,:0-960,6933,7019
OMS,6946,6957,1165,1166,100001,100,1,0.000776,6250,:0-960,6946,6957
OMS,6941,7055,1165,1176,100001,100,1,0.000776,6250,:0-960,6941,7055
OMS,6942,7038,1165,1175,100001,100,1,0.000776,6250,:0-960,6942,7038
OMS,6943,7029,1165,1174,100001,100,1,0.000776,6250,:0-960,6943,7029
OMS,6956,6967,1166,1167,100001,100,1,0.000776,6250,:0-960,6956,6967
OMS,6951,7065,1166,1177,100001,100,1,0.000776,6250,:0-960,6951,7065
OMS,6952,7048,1166,1176,100001,100,1,0.000776,6250,:0-960,6952,7048
OMS,6953,7039,1166,1175,100001,100,1,0.000776,6250,:0-960,6953,7039
OMS,6966,6977,1167,1168,100001,100,1,0.000776,6250,:0-960,6966,6977
OMS,6961,7075,1167,1178,100001,100,1,0.000776,6250,:0-960,6961,7075
OMS,6962,7058,1167,1177,100001,100,1,0.000776,6250,:0-960,6962,7058
OMS,6963,7049,1167,1176,100001,100,1,0.000776,6250,:0-960,6963,7049
OMS,6976,6987,1168,1169,100001,100,1,0.000776,6250,:0-960,6976,6987
OMS,6971,7085,1168,1179,100001,100,1,0.000776,6250,:0-960,6971,7085
OMS,6972,7068,1168,1178,100001,100,1,0.000776,6250,:0-960,6972,7068
OMS,6973,7059,1168,1177,100001,100,1,0.000776,6250,:0-960,6973,7059
OMS,6986,6997,1169,1170,100001,100,1,0.000776,6250,:0-960,6986,6997
OMS,6981,7095,1169,1180,100001,100,1,0.000776,6250,:0-960,6981,7095
OMS,6982,7078,1169,1179,100001,100,1,0.000776,6250,:0-960,6982,7078
OMS,6983,7069,1169,1178,100001,100,1,0.000776,6250,:0-960,6983,7069
OMS,6996,7007,1170,1171,100001,100,1,0.000776,6250,:0-960,6996,7007
OMS,6991,7105,1170,1181,100001,100,1,0.000776,6250,:0-960,6991,7105
OMS,6992,7088,1170,1180,100001,100,1,0.000776,6250,:0-960,6992,7088
OMS,6993,7079,1170,1179,100001,100,1,0.000776,6250,:0-960,6993,7079
OMS,7006,7017,1171,1172,100001,100,1,0.000776,6250,:0-960,7006,7017
OMS,7001,7115,1171,1182,100001,100,1,0.000776,6250,:0-960,7001,7115
OMS,7002,7098,1171,1181,100001,100,1,0.000776,6250,:0-960,7002,7098
OMS,7003,7089,1171,1180,100001,100,1,0.000776,6250,:0-960,7003,7089
OMS,7012,7108,1172,1182,100001,100,1,0.000776,6250,:0-960,7012,7108
OMS,7013,7099,1172,1181,100001,100,1,0.000776,6250,:0-960,7013,7099
OMS,7026,7037,1173,1174,100001,100,1,0.000776,6250,:0-960,7026,7037
OMS,7021,7135,1173,1184,100001,100,1,0.000776,6250,:0-960,7021,7135
OMS,7022,7118,1173,1183,100001,100,1,0.000776,6250,:0-960,7022,7118
OMS,7036,7047,1174,1175,100001,100,1,0.000776,6250,:0-960,7036,7047
OMS,7031,7145,1174,1185,100001,100,1,0.000776,6250,:0-960,7031,7145
OMS,7032,7128,1174,1184,100001,100,1,0.000776,6250,:0-960,7032,7128
OMS,7033,7119,1174,1183,100001,100,1,0.000776,6250,:0-960,7033,7119
OMS,7046,7057,1175,1176,100001,100,1,0.000776,6250,:0-960,7046,7057
OMS,7041,7155,1175,1186,100001,100,1,0.000776,6250,:0-960,7041,7155
OMS,7042,7138,1175,1185,100001,100,1,0.000776,6250,:0-960,7042,7138
OMS,7043,7129,1175,1184,100001,100,1,0.000776,6250,:0-960,7043,7129
OMS,7056,7067,1176,1177,100001,100,1,0.000776,6250,:0-960,7056,7067
OMS,7051,7165,1176,1187,100001,100,1,0.000776,6250,:0-960,7051,7165
OMS,7052,7148,1176,1186,100001,100,1,0.000776,6250,:0-960,7052,7148
OMS,7053,7139,1176,1185,100001,100,1,0.000776,6250,:0-960,7053,7139
OMS,7066,7077,1177,1178,100001,100,1,0.000776,6250,:0-960,7066,7077
OMS,7061,7175,1177,1188,100001,100,1,0.000776,6250,:0-960,7061,7175
OMS,7062,7158,1177,1187,100001,100,1,0.000776,6250,:0-960,7062,7158
OMS,7063,7149,1177,1186,100001,100,1,0.000776,6250,:0-960,7063,7149
OMS,7076,7087,1178,1179,100001,100,1,0.000776,6250,:0-960,7076,7087
OMS,7071,7185,1178,1189,100001,100,1,0.000776,6250,:0-960,7071,7185
OMS,7072,7168,1178,1188,100001,100,1,0.000776,6250,:0-960,7072,7168
OMS,7073,7159,1178,1187,100001,100,1,0.000776,6250,:0-960,7073,7159
OMS,7086,7097,1179,1180,100001,100,1,0.000776,6250,:0-960,7086,7097
OMS,7081,7195,1179,1190,100001,100,1,0.000776,6250,:0-960,7081,7195
OMS,7082,7178,1179,1189,100001,100,1,0.000776,6250,:0-960,7082,7178
OMS,7083,7169,1179,1188,100001,100,1,0.000776,6250,:0-960,7083,7169
OMS,7096,7107,1180,1181,100001,100,1,0.000776,6250,:0-960,7096,7107
OMS,7091,7205,1180,1191,100001,100,1,0.000776,6250,:0-960,7091,7205
OMS,7092,7188,1180,1190,100001,100,1,0.000776,6250,:0-960,7092,7188
OMS,7093,7179,1180,1189,100001,100,1,0.000776,6250,:0-960,7093,7179
OMS,7106,7117,1181,1182,100001,100,1,0.000776,6250,:0-960,7106,7117
OMS,7101,7215,1181,1192,100001,100,1,0.000776,6250,:0-960,7101,7215
OMS,7102,7198,1181,1191,100001,100,1,0.000776,6250,:0-960,7102,7198
OMS,7103,7189,1181,1190,100001,100,1,0.000776,6250,:0-960,7103,7189
OMS,7112,7208,1182,1192,100001,100,1,0.000776,6250,:0-960,7112,7208
OMS,7113,7199,1182,1191,100001,100,1,0.000776,6250,:0-960,7113,7199
OMS,7126,7137,1183,1184,100001,100,1,0.000776,6250,:0-960,7126,7137
OMS,7121,7235,1183,1194,100001,100,1,0.000776,6250,:0-960,7121,7235
OMS,7122,7218,1183,1193,100001,100,1,0.000776,6250,:0-960,7122,7218
OMS,7136,7147,1184,1185,100001,100,1,0.000776,6250,:0-960,7136,7147
OMS,7131,7245,1184,1195,100001,100,1,0.000776,6250,:0-960,7131,7245
OMS,7132,7228,1184,1194,100001,100,1,0.000776,6250,:0-960,7132,7228
OMS,7133,7219,1184,1193,100001,100,1,0.000776,6250,:0-960,7133,7219
OMS,7146,7157,1185,1186,100001,100,1,0.000776,6250,:0-960,7146,7157
OMS,7141,7255,1185,1196,100001,100,1,0.000776,6250,:0-960,7141,7255
OMS,7142,7238,1185,1195,100001,100,1,0.000776,6250,:0-960,7142,7238
OMS,7143,7229,1185,1194,100001,100,1,0.000776,6250,:0-960,7143,7229
OMS,7156,7167,1186,1187,100001,100,1,0.000776,6250,:0-960,7156,7167
OMS,7151,7265,1186,1197,100001,100,1,0.000776,6250,:0-960,7151,7265
OMS,7152,7248,1186,1196,100001,100,1,0.000776,6250,:0-960,7152,7248
OMS,7153,7239,1186,1195,100001,100,1,0.000776,6250,:0-960,7153,7239
OMS,7166,7177,1187,1188,100001,100,1,0.000776,6250,:0-960,7166,7177
OMS,7161,7275,1187,1198,100001,100,1,0.000776,6250,:0-960,7161,7275
OMS,7162,7258,1187,1197,100001,100,1,0.000776,6250,:0-960,7162,7258
OMS,7163,7249,1187,1196,100001,100,1,0.000776,6250,:0-960,7163,7249
OMS,7176,7187,1188,1189,100001,100,1,0.000776,6250,:0-960,7176,7187
OMS,7171,7285,1188,1199,100001,100,1,0.000776,6250,:0-960,7171,7285
OMS,7172,7268,1188,1198,100001,100,1,0.000776,6250,:0-960,7172,7268
OMS,7173,7259,1188,1197,100001,100,1,0.000776,6250,:0-960,7173,7259
OMS,7186,7197,1189,1190,100001,100,1,0.000776,6250,:0-960,7186,7197
OMS,7181,7295,1189,1200,100001,100,1,0.000776,6250,:0-960,7181,7295
OMS,7182,7278,1189,1199,100001,100,1,0.000776,6250,:0-960,7182,7278
OMS,7183,7269,1189,1198,100001,100,1,0.000776,6250,:0-960,7183,7269
OMS,7196,7207,1190,1191,100001,100,1,0.000776,6250,:0-960,7196,7207
OMS,7191,7305,1190,1201,100001,100,1,0.000776,6250,:0-960,7191,7305
OMS,7192,7288,1190,1200,100001,100,1,0.000776,6250,:0-960,7192,7288
OMS,7193,7279,1190,1199,100001,100,1,0.000776,6250,:0-960,7193,7279
OMS,7206,7217,1191,1192,100001,100,1,0.000776,6250,:0-960,7206,7217
OMS,7201,7315,1191,1202,100001,100,1,0.000776,6250,:0-960,7201,7315
OMS,7202,7298,1191,1201,100001,100,1,0.000776,6250,:0-960,7202,7298
OMS,7203,7289,1191,1200,100001,100,1,0.000776,6250,:0-960,7203,7289
OMS,7212,7308,1192,1202,100001,100,1,0.000776,6250,:0-960,7212,7308
OMS,7213,7299,1192,1201,100001,100,1,0.000776,6250,:0-960,7213,7299
OMS,7226,7237,1193,1194,100001,100,1,0.000776,6250,:0-960,7226,7237
OMS,7221,7335,1193,1204,100001,100,1,0.000776,6250,:0-960,7221,7335
OMS,7222,7318,1193,1203,100001,100,1,0.000776,6250,:0-960,7222,7318
OMS,7236,7247,1194,1195,100001,100,1,0.000776,6250,:0-960,7236,7247
OMS,7231,7345,1194,1205,100001,100,1,0.000776,6250,:0-960,7231,7345
OMS,7232,7328,1194,1204,100001,100,1,0.000776,6250,:0-960,7232,7328
OMS,7233,7319,1194,1203,100001,100,1,0.000776,6250,:0-960,7233,7319
OMS,7246,7257,1195,1196,100001,100,1,0.000776,6250,:0-960,7246,7257
OMS,7241,7355,1195,1206,100001,100,1,0.000776,6250,:0-960,7241,7355
OMS,7242,7338,1195,1205,100001,100,1,0.000776,6250,:0-960,7242,7338
OMS,7243,7329,1195,1204,100001,100,1,0.000776,6250,:0-960,7243,7329
OMS,7256,7267,1196,1197,100001,100,1,0.000776,6250,:0-960,7256,7267
OMS,7251,7365,1196,1207,100001,100,1,0.000776,6250,:0-960,7251,7365
OMS,7252,7348,1196,1206,100001,100,1,0.000776,6250,:0-960,7252,7348
OMS,7253,7339,1196,1205,100001,100,1,0.000776,6250,:0-960,7253,7339
OMS,7266,7277,1197,1198,100001,100,1,0.000776,6250,:0-960,7266,7277
OMS,7261,7375,1197,1208,100001,100,1,0.000776,6250,:0-960,7261,7375
OMS,7262,7358,1197,1207,100001,100,1,0.000776,6250,:0-960,7262,7358
OMS,7263,7349,1197,1206,100001,100,1,0.000776,6250,:0-960,7263,7349
OMS,7276,7287,1198,1199,100001,100,1,0.000776,6250,:0-960,7276,7287
OMS,7271,7385,1198,1209,100001,100,1,0.000776,6250,:0-960,7271,7385
OMS,7272,7368,1198,1208,100001,100,1,0.000776,6250,:0-960,7272,7368
OMS,7273,7359,1198,1207,100001,100,1,0.000776,6250,:0-960,7273,7359
OMS,7286,7297,1199,1200,100001,100,1,0.000776,6250,:0-960,7286,7297
OMS,7281,7395,1199,1210,100001,100,1,0.000776,6250,:0-960,7281,7395
OMS,7282,7378,1199,1209,100001,100,1,0.000776,6250,:0-960,7282,7378
OMS,7283,7369,1199,1208,100001,100,1,0.000776,6250,:0-960,7283,7369
OMS,7296,7307,1200,1201,100001,100,1,0.000776,6250,:0-960,7296,7307
OMS,7291,7405,1200,1211,100001,100,1,0.000776,6250,:0-960,7291,7405
OMS,7292,7388,1200,1210,100001,100,1,0.000776,6250,:0-960,7292,7388
OMS,7293,7379,1200,1209,100001,100,1,0.000776,6250,:0-960,7293,7379
OMS,7306,7317,1201,1202,100001,100,1,0.000776,6250,:0-960,7306,7317
OMS,7301,7415,1201,1212,100001,100,1,0.000776,6250,:0-960,7301,7415
OMS,7302,7398,1201,1211,100001,100,1,0.000776,6250,:0-960,7302,7398
OMS,7303,7389,1201,1210,100001,100,1,0.000776,6250,:0-960,7303,7389
OMS,7312,7408,1202,1212,100001,100,1,0.000776,6250,:0-960,7312,7408
OMS,7313,7399,1202,1211,100001,100,1,0.000776,6250,:0-960,7313,7399
OMS,7326,7337,1203,1204,100001,100,1,0.000776,6250,:0-960,7326,7337
OMS,7321,7435,1203,1214,100001,100,1,0.000776,6250,:0-960,7321,7435
OMS,7322,7418,1203,1213,100001,100,1,0.000776,6250,:0-960,7322,7418
OMS,7336,7347,1204,1205,100001,100,1,0.000776,6250,:0-960,7336,7347
OMS,7331,7445,1204,1215,100001,100,1,0.000776,6250,:0-960,7331,7445
OMS,7332,7428,1204,1214,100001,100,1,0.000776,6250,:0-960,7332,7428
OMS,7333,7419,1204,1213,100001,100,1,0.000776,6250,:0-960,7333,7419
OMS,7346,7357,1205,1206,100001,100,1,0.000776,6250,:0-960,7346,7357
OMS,7341,7455,1205,1216,100001,100,1,0.000776,6250,:0-960,7341,7455
OMS,7342,7438,1205,1215,100001,100,1,0.000776,6250,:0-960,7342,7438
OMS,7343,7429,1205,1214,100001,100,1,0.000776,6250,:0-960,7343,7429
OMS,7356,7367,1206,1207,100001,100,1,0.000776,6250,:0-960,7356,7367
OMS,7351,7465,1206,1217,100001,100,1,0.000776,6250,:0-960,7351,7465
OMS,7352,7448,1206,1216,100001,100,1,0.000776,6250,:0-960,7352,7448
OMS,7353,7439,1206,1215,100001,100,1,0.000776,6250,:0-960,7353,7439
OMS,7366,7377,1207,1208,100001,100,1,0.000776,6250,:0-960,7366,7377
OMS,7361,7475,1207,1218,100001,100,1,0.000776,6250,:0-960,7361,7475
OMS,7362,7458,1207,1217,100001,100,1,0.000776,6250,:0-960,7362,7458
OMS,7363,7449,1207,1216,100001,100,1,0.000776,6250,:0-960,7363,7449
OMS,7376,7387,1208,1209,100001,100,1,0.000776,6250,:0-960,7376,7387
OMS,7371,7485,1208,1219,100001,100,1,0.000776,6250,:0-960,7371,7485
OMS,7372,7468,1208,1218,100001,100,1,0.000776,6250,:0-960,7372,7468
OMS,7373,7459,1208,1217,100001,100,1,0.000776,6250,:0-960,7373,7459
OMS,7386,7397,1209,1210,100001,100,1,0.000776,6250,:0-960,7386,7397
OMS,7381,7495,1209,1220,100001,100,1,0.000776,6250,:0-960,7381,7495
OMS,7382,7478,1209,1219,100001,100,1,0.000776,6250,:0-960,7382,7478
OMS,7383,7469,1209,1218,100001,100,1,0.000776,6250,:0-960,7383,7469
OMS,7396,7407,1210,1211,100001,100,1,0.000776,6250,:0-960,7396,7407
OMS,7391,7505,1210,1221,100001,100,1,0.000776,6250,:0-960,7391,7505
OMS,7392,7488,1210,1220,100001,100,1,0.000776,6250,:0-960,7392,7488
OMS,7393,7479,1210,1219,100001,100,1,0.000776,6250,:0-960,7393,7479
OMS,7406,7417,1211,1212,100001,100,1,0.000776,6250,:0-960,7406,7417
OMS,7401,7515,1211,1222,100001,100,1,0.000776,6250,:0-960,7401,7515
OMS,7402,7498,1211,1221,100001,100,1,0.000776,6250,:0-960,7402,7498
OMS,7403,7489,1211,1220,100001,100,1,0.000776,6250,:0-960,7403,7489
OMS,7412,7508,1212,1222,100001,100,1,0.000776,6250,:0-960,7412,7508
OMS,7413,7499,1212,1221,100001,100,1,0.000776,6250,:0-960,7413,7499
OMS,7426,7437,1213,1214,100001,100,1,0.000776,6250,:0-960,7426,7437
OMS,7421,3009,1213,1549,100001,100,1,0.000776,6250,:0-960,3009,7421
OMS,7436,7447,1214,1215,100001,100,1,0.000776,6250,:0-960,7436,7447
OMS,7446,7457,1215,1216,100001,100,1,0.000776,6250,:0-960,7446,7457
OMS,7456,7467,1216,1217,100001,100,1,0.000776,6250,:0-960,7456,7467
OMS,7466,7477,1217,1218,100001,100,1,0.000776,6250,:0-960,7466,7477
OMS,7476,7487,1218,1219,100001,100,1,0.000776,6250,:0-960,7476,7487
OMS,7486,7497,1219,1220,100001,100,1,0.000776,6250,:0-960,7486,7497
OMS,7496,7507,1220,1221,100001,100,1,0.000776,6250,:0-960,7496,7507
OMS,7506,7517,1221,1222,100001,100,1,0.000776,6250,:0-960,7506,7517
OMS,1867,1856,1343,1356,100001,100,1,0.000776,6250,:0-960,1856,1867
OMS,1866,1877,1343,1562,100001,100,1,0.000776,6250,:0-960,1866,1877
OMS,1865,1751,1343,1381,100001,100,1,0.000776,6250,:0-960,1751,1865
OMS,1859,1773,1343,1466,100001,100,1,0.000776,6250,:0-960,1773,1859
OMS,1858,1762,1343,1399,100001,100,1,0.000776,6250,:0-960,1762,1858
OMS,1861,1975,1343,1517,100001,100,1,0.000776,6250,:0-960,1861,1975
