OMS,omsId,remoteOmsId,src,snk,cost,distance,ots,osnr,slice,colors
OMS,7063,7149,1177,1186,100001,100,1,0.000776,6250,:0-960
OMS,7077,7066,1178,1177,100001,100,1,0.000776,6250,:0-960
OMS,7076,7087,1178,1179,100001,100,1,0.000776,6250,:0-960
OMS,7075,6961,1178,1167,100001,100,1,0.000776,6250,:0-960
OMS,7074,7060,1178,1177,100001,100,1,0.000776,6250,
OMS,7069,6983,1178,1169,100001,100,1,0.000776,6250,:0-960
OMS,7068,6972,1178,1168,100001,100,1,0.000776,6250,:0-960
OMS,7070,7084,1178,1179,100001,100,1,0.000776,6250,
OMS,7071,7185,1178,1189,100001,100,1,0.000776,6250,:0-960
OMS,7072,7168,1178,1188,100001,100,1,0.000776,6250,:0-960
OMS,7073,7159,1178,1187,100001,100,1,0.000776,6250,:0-960
OMS,7087,7076,1179,1178,100001,100,1,0.000776,6250,:0-960
OMS,7086,7097,1179,1180,100001,100,1,0.000776,6250,:0-960
OMS,7085,6971,1179,1168,100001,100,1,0.000776,6250,:0-960
OMS,7084,7070,1179,1178,100001,100,1,0.000776,6250,
OMS,7079,6993,1179,1170,100001,100,1,0.000776,6250,:0-960
OMS,7078,6982,1179,1169,100001,100,1,0.000776,6250,:0-960
OMS,7080,7094,1179,1180,100001,100,1,0.000776,6250,
OMS,7081,7195,1179,1190,100001,100,1,0.000776,6250,:0-960
OMS,7082,7178,1179,1189,100001,100,1,0.000776,6250,:0-960
OMS,7083,7169,1179,1188,100001,100,1,0.000776,6250,:0-960
OMS,7097,7086,1180,1179,100001,100,1,0.000776,6250,:0-960
OMS,7096,7107,1180,1181,100001,100,1,0.000776,6250,:0-960
OMS,7095,6981,1180,1169,100001,100,1,0.000776,6250,:0-960
OMS,7094,7080,1180,1179,100001,100,1,0.000776,6250,
OMS,7089,7003,1180,1171,100001,100,1,0.000776,6250,:0-960
OMS,7088,6992,1180,1170,100001,100,1,0.000776,6250,:0-960
OMS,7090,7104,1180,1181,100001,100,1,0.000776,6250,
OMS,7091,7205,1180,1191,100001,100,1,0.000776,6250,:0-960
OMS,7092,7188,1180,1190,100001,100,1,0.000776,6250,:0-960
OMS,7093,7179,1180,1189,100001,100,1,0.000776,6250,:0-960
OMS,7107,7096,1181,1180,100001,100,1,0.000776,6250,:0-960
OMS,7106,7117,1181,1182,100001,100,1,0.000776,6250,:0-960
OMS,7105,6991,1181,1170,100001,100,1,0.000776,6250,:0-960
OMS,7104,7090,1181,1180,100001,100,1,0.000776,6250,
OMS,7099,7013,1181,1172,100001,100,1,0.000776,6250,:0-960
OMS,7098,7002,1181,1171,100001,100,1,0.000776,6250,:0-960
OMS,7100,7114,1181,1182,100001,100,1,0.000776,6250,
OMS,7101,7215,1181,1192,100001,100,1,0.000776,6250,:0-960
OMS,7102,7198,1181,1191,100001,100,1,0.000776,6250,:0-960
OMS,7103,7189,1181,1190,100001,100,1,0.000776,6250,:0-960
OMS,7117,7106,1182,1181,100001,100,1,0.000776,6250,:0-960
OMS,7115,7001,1182,1171,100001,100,1,0.000776,6250,:0-960
OMS,7114,7100,1182,1181,100001,100,1,0.000776,6250,
OMS,7109,9994,1182,633,100001,100,1,0.000776,6250,:0-960
OMS,7108,7012,1182,1172,100001,100,1,0.000776,6250,:0-960
OMS,7112,7208,1182,1192,100001,100,1,0.000776,6250,:0-960
OMS,7113,7199,1182,1191,100001,100,1,0.000776,6250,:0-960
OMS,7126,7137,1183,1184,100001,100,1,0.000776,6250,:0-960
OMS,7119,7033,1183,1174,100001,100,1,0.000776,6250,:0-960
OMS,7118,7022,1183,1173,100001,100,1,0.000776,6250,:0-960
OMS,7120,7134,1183,1184,100001,100,1,0.000776,6250,
OMS,7121,7235,1183,1194,100001,100,1,0.000776,6250,:0-960
OMS,7122,7218,1183,1193,100001,100,1,0.000776,6250,:0-960
OMS,7137,7126,1184,1183,100001,100,1,0.000776,6250,:0-960
OMS,7136,7147,1184,1185,100001,100,1,0.000776,6250,:0-960
OMS,7135,7021,1184,1173,100001,100,1,0.000776,6250,:0-960
OMS,7134,7120,1184,1183,100001,100,1,0.000776,6250,
OMS,7129,7043,1184,1175,100001,100,1,0.000776,6250,:0-960
OMS,7128,7032,1184,1174,100001,100,1,0.000776,6250,:0-960
OMS,7130,7144,1184,1185,100001,100,1,0.000776,6250,
OMS,7131,7245,1184,1195,100001,100,1,0.000776,6250,:0-960
OMS,7132,7228,1184,1194,100001,100,1,0.000776,6250,:0-960
OMS,7133,7219,1184,1193,100001,100,1,0.000776,6250,:0-960
OMS,7147,7136,1185,1184,100001,100,1,0.000776,6250,:0-960
OMS,7146,7157,1185,1186,100001,100,1,0.000776,6250,:0-960
OMS,7145,7031,1185,1174,100001,100,1,0.000776,6250,:0-960
OMS,7144,7130,1185,1184,100001,100,1,0.000776,6250,
OMS,7139,7053,1185,1176,100001,100,1,0.000776,6250,:0-960
OMS,7138,7042,1185,1175,100001,100,1,0.000776,6250,:0-960
OMS,7140,7154,1185,1186,100001,100,1,0.000776,6250,
OMS,7141,7255,1185,1196,100001,100,1,0.000776,6250,:0-960
OMS,7142,7238,1185,1195,100001,100,1,0.000776,6250,:0-960
OMS,7143,7229,1185,1194,100001,100,1,0.000776,6250,:0-960
OMS,7157,7146,1186,1185,100001,100,1,0.000776,6250,:0-960
OMS,7156,7167,1186,1187,100001,100,1,0.000776,6250,:0-960
OMS,7155,7041,1186,1175,100001,100,1,0.000776,6250,:0-960
OMS,7154,7140,1186,1185,100001,100,1,0.000776,6250,
OMS,7149,7063,1186,1177,100001,100,1,0.000776,6250,:0-960
OMS,7148,7052,1186,1176,100001,100,1,0.000776,6250,:0-960
OMS,7150,7164,1186,1187,100001,100,1,0.000776,6250,
OMS,7151,7265,1186,1197,100001,100,1,0.000776,6250,:0-960
OMS,7152,7248,1186,1196,100001,100,1,0.000776,6250,:0-960
OMS,7153,7239,1186,1195,100001,100,1,0.000776,6250,:0-960
OMS,7167,7156,1187,1186,100001,100,1,0.000776,6250,:0-960
OMS,7166,7177,1187,1188,100001,100,1,0.000776,6250,:0-960
OMS,7165,7051,1187,1176,100001,100,1,0.000776,6250,:0-960
OMS,7164,7150,1187,1186,100001,100,1,0.000776,6250,
OMS,7159,7073,1187,1178,100001,100,1,0.000776,6250,:0-960
OMS,7158,7062,1187,1177,100001,100,1,0.000776,6250,:0-960
OMS,7160,7174,1187,1188,100001,100,1,0.000776,6250,
OMS,7161,7275,1187,1198,100001,100,1,0.000776,6250,:0-960
OMS,7162,7258,1187,1197,100001,100,1,0.000776,6250,:0-960
OMS,7163,7249,1187,1196,100001,100,1,0.000776,6250,:0-960
OMS,7177,7166,1188,1187,100001,100,1,0.000776,6250,:0-960
OMS,7176,7187,1188,1189,100001,100,1,0.000776,6250,:0-960
OMS,7175,7061,1188,1177,100001,100,1,0.000776,6250,:0-960
OMS,7174,7160,1188,1187,100001,100,1,0.000776,6250,
OMS,7169,7083,1188,1179,100001,100,1,0.000776,6250,:0-960
OMS,7168,7072,1188,1178,100001,100,1,0.000776,6250,:0-960
OMS,7170,7184,1188,1189,100001,100,1,0.000776,6250,
OMS,7171,7285,1188,1199,100001,100,1,0.000776,6250,:0-960
OMS,7172,7268,1188,1198,100001,100,1,0.000776,6250,:0-960
OMS,7173,7259,1188,1197,100001,100,1,0.000776,6250,:0-960
OMS,7187,7176,1189,1188,100001,100,1,0.000776,6250,:0-960
OMS,7186,7197,1189,1190,100001,100,1,0.000776,6250,:0-960
OMS,7185,7071,1189,1178,100001,100,1,0.000776,6250,:0-960
OMS,7184,7170,1189,1188,100001,100,1,0.000776,6250,
OMS,7179,7093,1189,1180,100001,100,1,0.000776,6250,:0-960
OMS,7178,7082,1189,1179,100001,100,1,0.000776,6250,:0-960
OMS,7180,7194,1189,1190,100001,100,1,0.000776,6250,
OMS,7181,7295,1189,1200,100001,100,1,0.000776,6250,:0-960
OMS,7182,7278,1189,1199,100001,100,1,0.000776,6250,:0-960
OMS,7183,7269,1189,1198,100001,100,1,0.000776,6250,:0-960
OMS,7197,7186,1190,1189,100001,100,1,0.000776,6250,:0-960
OMS,7196,7207,1190,1191,100001,100,1,0.000776,6250,:0-960
OMS,7195,7081,1190,1179,100001,100,1,0.000776,6250,:0-960
OMS,7194,7180,1190,1189,100001,100,1,0.000776,6250,
OMS,7189,7103,1190,1181,100001,100,1,0.000776,6250,:0-960
OMS,7188,7092,1190,1180,100001,100,1,0.000776,6250,:0-960
OMS,7190,7204,1190,1191,100001,100,1,0.000776,6250,
OMS,7191,7305,1190,1201,100001,100,1,0.000776,6250,:0-960
OMS,7192,7288,1190,1200,100001,100,1,0.000776,6250,:0-960
OMS,7193,7279,1190,1199,100001,100,1,0.000776,6250,:0-960
OMS,7207,7196,1191,1190,100001,100,1,0.000776,6250,:0-960
OMS,7206,7217,1191,1192,100001,100,1,0.000776,6250,:0-960
OMS,7205,7091,1191,1180,100001,100,1,0.000776,6250,:0-960
OMS,7204,7190,1191,1190,100001,100,1,0.000776,6250,
OMS,7199,7113,1191,1182,100001,100,1,0.000776,6250,:0-960
OMS,7198,7102,1191,1181,100001,100,1,0.000776,6250,:0-960
OMS,7200,7214,1191,1192,100001,100,1,0.000776,6250,
OMS,7201,7315,1191,1202,100001,100,1,0.000776,6250,:0-960
OMS,7202,7298,1191,1201,100001,100,1,0.000776,6250,:0-960
OMS,7203,7289,1191,1200,100001,100,1,0.000776,6250,:0-960
OMS,7217,7206,1192,1191,100001,100,1,0.000776,6250,:0-960
OMS,7215,7101,1192,1181,100001,100,1,0.000776,6250,:0-960
OMS,7214,7200,1192,1191,100001,100,1,0.000776,6250,
OMS,7209,10094,1192,643,100001,100,1,0.000776,6250,:0-960
OMS,7208,7112,1192,1182,100001,100,1,0.000776,6250,:0-960
OMS,7212,7308,1192,1202,100001,100,1,0.000776,6250,:0-960
OMS,7213,7299,1192,1201,100001,100,1,0.000776,6250,:0-960
OMS,7226,7237,1193,1194,100001,100,1,0.000776,6250,:0-960
OMS,7219,7133,1193,1184,100001,100,1,0.000776,6250,:0-960
OMS,7218,7122,1193,1183,100001,100,1,0.000776,6250,:0-960
OMS,7220,7234,1193,1194,100001,100,1,0.000776,6250,
OMS,7221,7335,1193,1204,100001,100,1,0.000776,6250,:0-960
OMS,7222,7318,1193,1203,100001,100,1,0.000776,6250,:0-960
OMS,7237,7226,1194,1193,100001,100,1,0.000776,6250,:0-960
OMS,7236,7247,1194,1195,100001,100,1,0.000776,6250,:0-960
OMS,7235,7121,1194,1183,100001,100,1,0.000776,6250,:0-960
OMS,7234,7220,1194,1193,100001,100,1,0.000776,6250,
OMS,7229,7143,1194,1185,100001,100,1,0.000776,6250,:0-960
OMS,7228,7132,1194,1184,100001,100,1,0.000776,6250,:0-960
OMS,7230,7244,1194,1195,100001,100,1,0.000776,6250,
OMS,7231,7345,1194,1205,100001,100,1,0.000776,6250,:0-960
OMS,7232,7328,1194,1204,100001,100,1,0.000776,6250,:0-960
OMS,7233,7319,1194,1203,100001,100,1,0.000776,6250,:0-960
OMS,7247,7236,1195,1194,100001,100,1,0.000776,6250,:0-960
OMS,7246,7257,1195,1196,100001,100,1,0.000776,6250,:0-960
OMS,7245,7131,1195,1184,100001,100,1,0.000776,6250,:0-960
OMS,7244,7230,1195,1194,100001,100,1,0.000776,6250,
OMS,7239,7153,1195,1186,100001,100,1,0.000776,6250,:0-960
OMS,7238,7142,1195,1185,100001,100,1,0.000776,6250,:0-960
OMS,7240,7254,1195,1196,100001,100,1,0.000776,6250,
OMS,7241,7355,1195,1206,100001,100,1,0.000776,6250,:0-960
OMS,7242,7338,1195,1205,100001,100,1,0.000776,6250,:0-960
OMS,7243,7329,1195,1204,100001,100,1,0.000776,6250,:0-960
OMS,7257,7246,1196,1195,100001,100,1,0.000776,6250,:0-960
OMS,7256,7267,1196,1197,100001,100,1,0.000776,6250,:0-960
OMS,7255,7141,1196,1185,100001,100,1,0.000776,6250,:0-960
OMS,7254,7240,1196,1195,100001,100,1,0.000776,6250,
OMS,7249,7163,1196,1187,100001,100,1,0.000776,6250,:0-960
OMS,7248,7152,1196,1186,100001,100,1,0.000776,6250,:0-960
OMS,7250,7264,1196,1197,100001,100,1,0.000776,6250,
OMS,7251,7365,1196,1207,100001,100,1,0.000776,6250,:0-960
OMS,7252,7348,1196,1206,100001,100,1,0.000776,6250,:0-960
OMS,7253,7339,1196,1205,100001,100,1,0.000776,6250,:0-960
OMS,7267,7256,1197,1196,100001,100,1,0.000776,6250,:0-960
OMS,7266,7277,1197,1198,100001,100,1,0.000776,6250,:0-960
OMS,7265,7151,1197,1186,100001,100,1,0.000776,6250,:0-960
OMS,7264,7250,1197,1196,100001,100,1,0.000776,6250,
OMS,7259,7173,1197,1188,100001,100,1,0.000776,6250,:0-960
OMS,7258,7162,1197,1187,100001,100,1,0.000776,6250,:0-960
OMS,7260,7274,1197,1198,100001,100,1,0.000776,6250,
OMS,7261,7375,1197,1208,100001,100,1,0.000776,6250,:0-960
OMS,7262,7358,1197,1207,100001,100,1,0.000776,6250,:0-960
OMS,7263,7349,1197,1206,100001,100,1,0.000776,6250,:0-960
OMS,7277,7266,1198,1197,100001,100,1,0.000776,6250,:0-960
OMS,7276,7287,1198,1199,100001,100,1,0.000776,6250,:0-960
OMS,7275,7161,1198,1187,100001,100,1,0.000776,6250,:0-960
OMS,7274,7260,1198,1197,100001,100,1,0.000776,6250,
OMS,7269,7183,1198,1189,100001,100,1,0.000776,6250,:0-960
OMS,7268,7172,1198,1188,100001,100,1,0.000776,6250,:0-960
OMS,7270,7284,1198,1199,100001,100,1,0.000776,6250,
OMS,7271,7385,1198,1209,100001,100,1,0.000776,6250,:0-960
OMS,7272,7368,1198,1208,100001,100,1,0.000776,6250,:0-960
OMS,7273,7359,1198,1207,100001,100,1,0.000776,6250,:0-960
OMS,7287,7276,1199,1198,100001,100,1,0.000776,6250,:0-960
OMS,7286,7297,1199,1200,100001,100,1,0.000776,6250,:0-960
OMS,7285,7171,1199,1188,100001,100,1,0.000776,6250,:0-960
OMS,7284,7270,1199,1198,100001,100,1,0.000776,6250,
OMS,7279,7193,1199,1190,100001,100,1,0.000776,6250,:0-960
OMS,7278,7182,1199,1189,100001,100,1,0.000776,6250,:0-960
OMS,7280,7294,1199,1200,100001,100,1,0.000776,6250,
OMS,7281,7395,1199,1210,100001,100,1,0.000776,6250,:0-960
OMS,7282,7378,1199,1209,100001,100,1,0.000776,6250,:0-960
OMS,7283,7369,1199,1208,100001,100,1,0.000776,6250,:0-960
OMS,7297,7286,1200,1199,100001,100,1,0.000776,6250,:0-960
OMS,7296,7307,1200,1201,100001,100,1,0.000776,6250,:0-960
OMS,7295,7181,1200,1189,100001,100,1,0.000776,6250,:0-960
OMS,7294,7280,1200,1199,100001,100,1,0.000776,6250,
OMS,7289,7203,1200,1191,100001,100,1,0.000776,6250,:0-960
OMS,7288,7192,1200,1190,100001,100,1,0.000776,6250,:0-960
OMS,7290,7304,1200,1201,100001,100,1,0.000776,6250,
OMS,7291,7405,1200,1211,100001,100,1,0.000776,6250,:0-960
OMS,7292,7388,1200,1210,100001,100,1,0.000776,6250,:0-960
OMS,7293,7379,1200,1209,100001,100,1,0.000776,6250,:0-960
OMS,7307,7296,1201,1200,100001,100,1,0.000776,6250,:0-960
OMS,7306,7317,1201,1202,100001,100,1,0.000776,6250,:0-960
OMS,7305,7191,1201,1190,100001,100,1,0.000776,6250,:0-960
OMS,7304,7290,1201,1200,100001,100,1,0.000776,6250,
OMS,7299,7213,1201,1192,100001,100,1,0.000776,6250,:0-960
OMS,7298,7202,1201,1191,100001,100,1,0.000776,6250,:0-960
OMS,7300,7314,1201,1202,100001,100,1,0.000776,6250,
OMS,7301,7415,1201,1212,100001,100,1,0.000776,6250,:0-960
OMS,7302,7398,1201,1211,100001,100,1,0.000776,6250,:0-960
OMS,7303,7389,1201,1210,100001,100,1,0.000776,6250,:0-960
OMS,7317,7306,1202,1201,100001,100,1,0.000776,6250,:0-960
OMS,7315,7201,1202,1191,100001,100,1,0.000776,6250,:0-960
OMS,7314,7300,1202,1201,100001,100,1,0.000776,6250,
OMS,7309,10194,1202,653,100001,100,1,0.000776,6250,:0-960
OMS,7308,7212,1202,1192,100001,100,1,0.000776,6250,:0-960
OMS,7312,7408,1202,1212,100001,100,1,0.000776,6250,:0-960
OMS,7313,7399,1202,1211,100001,100,1,0.000776,6250,:0-960
OMS,7326,7337,1203,1204,100001,100,1,0.000776,6250,:0-960
OMS,7319,7233,1203,1194,100001,100,1,0.000776,6250,:0-960
OMS,7318,7222,1203,1193,100001,100,1,0.000776,6250,:0-960
OMS,7320,7334,1203,1204,100001,100,1,0.000776,6250,
OMS,7321,7435,1203,1214,100001,100,1,0.000776,6250,:0-960
OMS,7322,7418,1203,1213,100001,100,1,0.000776,6250,:0-960
OMS,7337,7326,1204,1203,100001,100,1,0.000776,6250,:0-960
OMS,7336,7347,1204,1205,100001,100,1,0.000776,6250,:0-960
OMS,7335,7221,1204,1193,100001,100,1,0.000776,6250,:0-960
OMS,7334,7320,1204,1203,100001,100,1,0.000776,6250,
OMS,7329,7243,1204,1195,100001,100,1,0.000776,6250,:0-960
OMS,7328,7232,1204,1194,100001,100,1,0.000776,6250,:0-960
OMS,7330,7344,1204,1205,100001,100,1,0.000776,6250,
OMS,7331,7445,1204,1215,100001,100,1,0.000776,6250,:0-960
OMS,7332,7428,1204,1214,100001,100,1,0.000776,6250,:0-960
OMS,7333,7419,1204,1213,100001,100,1,0.000776,6250,:0-960
OMS,7347,7336,1205,1204,100001,100,1,0.000776,6250,:0-960
OMS,7346,7357,1205,1206,100001,100,1,0.000776,6250,:0-960
OMS,7345,7231,1205,1194,100001,100,1,0.000776,6250,:0-960
OMS,7344,7330,1205,1204,100001,100,1,0.000776,6250,
OMS,7339,7253,1205,1196,100001,100,1,0.000776,6250,:0-960
OMS,7338,7242,1205,1195,100001,100,1,0.000776,6250,:0-960
OMS,7340,7354,1205,1206,100001,100,1,0.000776,6250,
OMS,7341,7455,1205,1216,100001,100,1,0.000776,6250,:0-960
OMS,7342,7438,1205,1215,100001,100,1,0.000776,6250,:0-960
OMS,7343,7429,1205,1214,100001,100,1,0.000776,6250,:0-960
OMS,7357,7346,1206,1205,100001,100,1,0.000776,6250,:0-960
OMS,7356,7367,1206,1207,100001,100,1,0.000776,6250,:0-960
OMS,7355,7241,1206,1195,100001,100,1,0.000776,6250,:0-960
OMS,7354,7340,1206,1205,100001,100,1,0.000776,6250,
OMS,7349,7263,1206,1197,100001,100,1,0.000776,6250,:0-960
OMS,7348,7252,1206,1196,100001,100,1,0.000776,6250,:0-960
OMS,7350,7364,1206,1207,100001,100,1,0.000776,6250,
OMS,7351,7465,1206,1217,100001,100,1,0.000776,6250,:0-960
OMS,7352,7448,1206,1216,100001,100,1,0.000776,6250,:0-960
OMS,7353,7439,1206,1215,100001,100,1,0.000776,6250,:0-960
OMS,7367,7356,1207,1206,100001,100,1,0.000776,6250,:0-960
OMS,7366,7377,1207,1208,100001,100,1,0.000776,6250,:0-960
OMS,7365,7251,1207,1196,100001,100,1,0.000776,6250,:0-960
OMS,7364,7350,1207,1206,100001,100,1,0.000776,6250,
OMS,7359,7273,1207,1198,100001,100,1,0.000776,6250,:0-960
OMS,7358,7262,1207,1197,100001,100,1,0.000776,6250,:0-960
OMS,7360,7374,1207,1208,100001,100,1,0.000776,6250,
OMS,7361,7475,1207,1218,100001,100,1,0.000776,6250,:0-960
OMS,7362,7458,1207,1217,100001,100,1,0.000776,6250,:0-960
OMS,7363,7449,1207,1216,100001,100,1,0.000776,6250,:0-960
OMS,7377,7366,1208,1207,100001,100,1,0.000776,6250,:0-960
OMS,7376,7387,1208,1209,100001,100,1,0.000776,6250,:0-960
OMS,7375,7261,1208,1197,100001,100,1,0.000776,6250,:0-960
OMS,7374,7360,1208,1207,100001,100,1,0.000776,6250,
OMS,7369,7283,1208,1199,100001,100,1,0.000776,6250,:0-960
OMS,7368,7272,1208,1198,100001,100,1,0.000776,6250,:0-960
OMS,7370,7384,1208,1209,100001,100,1,0.000776,6250,
OMS,7371,7485,1208,1219,100001,100,1,0.000776,6250,:0-960
OMS,7372,7468,1208,1218,100001,100,1,0.000776,6250,:0-960
OMS,7373,7459,1208,1217,100001,100,1,0.000776,6250,:0-960
OMS,7387,7376,1209,1208,100001,100,1,0.000776,6250,:0-960
OMS,7386,7397,1209,1210,100001,100,1,0.000776,6250,:0-960
OMS,7385,7271,1209,1198,100001,100,1,0.000776,6250,:0-960
OMS,7384,7370,1209,1208,100001,100,1,0.000776,6250,
OMS,7379,7293,1209,1200,100001,100,1,0.000776,6250,:0-960
OMS,7378,7282,1209,1199,100001,100,1,0.000776,6250,:0-960
OMS,7380,7394,1209,1210,100001,100,1,0.000776,6250,
OMS,7381,7495,1209,1220,100001,100,1,0.000776,6250,:0-960
OMS,7382,7478,1209,1219,100001,100,1,0.000776,6250,:0-960
OMS,7383,7469,1209,1218,100001,100,1,0.000776,6250,:0-960
OMS,7397,7386,1210,1209,100001,100,1,0.000776,6250,:0-960
OMS,7396,7407,1210,1211,100001,100,1,0.000776,6250,:0-960
OMS,7395,7281,1210,1199,100001,100,1,0.000776,6250,:0-960
OMS,7394,7380,1210,1209,100001,100,1,0.000776,6250,
OMS,7389,7303,1210,1201,100001,100,1,0.000776,6250,:0-960
OMS,7388,7292,1210,1200,100001,100,1,0.000776,6250,:0-960
OMS,7390,7404,1210,1211,100001,100,1,0.000776,6250,
OMS,7391,7505,1210,1221,100001,100,1,0.000776,6250,:0-960
OMS,7392,7488,1210,1220,100001,100,1,0.000776,6250,:0-960
OMS,7393,7479,1210,1219,100001,100,1,0.000776,6250,:0-960
OMS,7407,7396,1211,1210,100001,100,1,0.000776,6250,:0-960
OMS,7406,7417,1211,1212,100001,100,1,0.000776,6250,:0-960
OMS,7405,7291,1211,1200,100001,100,1,0.000776,6250,:0-960
OMS,7404,7390,1211,1210,100001,100,1,0.000776,6250,
OMS,7399,7313,1211,1202,100001,100,1,0.000776,6250,:0-960
OMS,7398,7302,1211,1201,100001,100,1,0.000776,6250,:0-960
OMS,7400,7414,1211,1212,100001,100,1,0.000776,6250,
OMS,7401,7515,1211,1222,100001,100,1,0.000776,6250,:0-960
OMS,7402,7498,1211,1221,100001,100,1,0.000776,6250,:0-960
OMS,7403,7489,1211,1220,100001,100,1,0.000776,6250,:0-960
OMS,7417,7406,1212,1211,100001,100,1,0.000776,6250,:0-960
OMS,7415,7301,1212,1201,100001,100,1,0.000776,6250,:0-960
OMS,7414,7400,1212,1211,100001,100,1,0.000776,6250,
OMS,7409,10294,1212,663,100001,100,1,0.000776,6250,:0-960
OMS,7408,7312,1212,1202,100001,100,1,0.000776,6250,:0-960
OMS,7412,7508,1212,1222,100001,100,1,0.000776,6250,:0-960
OMS,7413,7499,1212,1221,100001,100,1,0.000776,6250,:0-960
OMS,7426,7437,1213,1214,100001,100,1,0.000776,6250,:0-960
OMS,7419,7333,1213,1204,100001,100,1,0.000776,6250,:0-960
OMS,7418,7322,1213,1203,100001,100,1,0.000776,6250,:0-960
OMS,7420,7434,1213,1214,100001,100,1,0.000776,6250,
OMS,7421,3009,1213,1549,100001,100,1,0.000776,6250,:0-960
OMS,7437,7426,1214,1213,100001,100,1,0.000776,6250,:0-960
OMS,7436,7447,1214,1215,100001,100,1,0.000776,6250,:0-960
OMS,7435,7321,1214,1203,100001,100,1,0.000776,6250,:0-960
OMS,7434,7420,1214,1213,100001,100,1,0.000776,6250,
OMS,7429,7343,1214,1205,100001,100,1,0.000776,6250,:0-960
OMS,7428,7332,1214,1204,100001,100,1,0.000776,6250,:0-960
OMS,7430,7444,1214,1215,100001,100,1,0.000776,6250,
OMS,7447,7436,1215,1214,100001,100,1,0.000776,6250,:0-960
OMS,7446,7457,1215,1216,100001,100,1,0.000776,6250,:0-960
OMS,7445,7331,1215,1204,100001,100,1,0.000776,6250,:0-960
OMS,7444,7430,1215,1214,100001,100,1,0.000776,6250,
OMS,7439,7353,1215,1206,100001,100,1,0.000776,6250,:0-960
OMS,7438,7342,1215,1205,100001,100,1,0.000776,6250,:0-960
OMS,7440,7454,1215,1216,100001,100,1,0.000776,6250,
OMS,7457,7446,1216,1215,100001,100,1,0.000776,6250,:0-960
OMS,7456,7467,1216,1217,100001,100,1,0.000776,6250,:0-960
OMS,7455,7341,1216,1205,100001,100,1,0.000776,6250,:0-960
OMS,7454,7440,1216,1215,100001,100,1,0.000776,6250,
OMS,7449,7363,1216,1207,100001,100,1,0.000776,6250,:0-960
OMS,7448,7352,1216,1206,100001,100,1,0.000776,6250,:0-960
OMS,7450,7464,1216,1217,100001,100,1,0.000776,6250,
OMS,7467,7456,1217,1216,100001,100,1,0.000776,6250,:0-960
OMS,7466,7477,1217,1218,100001,100,1,0.000776,6250,:0-960
OMS,7465,7351,1217,1206,100001,100,1,0.000776,6250,:0-960
OMS,7464,7450,1217,1216,100001,100,1,0.000776,6250,
OMS,7459,7373,1217,1208,100001,100,1,0.000776,6250,:0-960
OMS,7458,7362,1217,1207,100001,100,1,0.000776,6250,:0-960
OMS,7460,7474,1217,1218,100001,100,1,0.000776,6250,
OMS,7477,7466,1218,1217,100001,100,1,0.000776,6250,:0-960
OMS,7476,7487,1218,1219,100001,100,1,0.000776,6250,:0-960
OMS,7475,7361,1218,1207,100001,100,1,0.000776,6250,:0-960
OMS,7474,7460,1218,1217,100001,100,1,0.000776,6250,
OMS,7469,7383,1218,1209,100001,100,1,0.000776,6250,:0-960
OMS,7468,7372,1218,1208,100001,100,1,0.000776,6250,:0-960
OMS,7470,7484,1218,1219,100001,100,1,0.000776,6250,
OMS,7487,7476,1219,1218,100001,100,1,0.000776,6250,:0-960
OMS,7486,7497,1219,1220,100001,100,1,0.000776,6250,:0-960
OMS,7485,7371,1219,1208,100001,100,1,0.000776,6250,:0-960
OMS,7484,7470,1219,1218,100001,100,1,0.000776,6250,
OMS,7479,7393,1219,1210,100001,100,1,0.000776,6250,:0-960
OMS,7478,7382,1219,1209,100001,100,1,0.000776,6250,:0-960
OMS,7480,7494,1219,1220,100001,100,1,0.000776,6250,
OMS,7497,7486,1220,1219,100001,100,1,0.000776,6250,:0-960
OMS,7496,7507,1220,1221,100001,100,1,0.000776,6250,:0-960
OMS,7495,7381,1220,1209,100001,100,1,0.000776,6250,:0-960
OMS,7494,7480,1220,1219,100001,100,1,0.000776,6250,
OMS,7489,7403,1220,1211,100001,100,1,0.000776,6250,:0-960
OMS,7488,7392,1220,1210,100001,100,1,0.000776,6250,:0-960
OMS,7490,7504,1220,1221,100001,100,1,0.000776,6250,
OMS,7507,7496,1221,1220,100001,100,1,0.000776,6250,:0-960
OMS,7506,7517,1221,1222,100001,100,1,0.000776,6250,:0-960
OMS,7505,7391,1221,1210,100001,100,1,0.000776,6250,:0-960
OMS,7504,7490,1221,1220,100001,100,1,0.000776,6250,
OMS,7499,7413,1221,1212,100001,100,1,0.000776,6250,:0-960
OMS,7498,7402,1221,1211,100001,100,1,0.000776,6250,:0-960
OMS,7500,7514,1221,1222,100001,100,1,0.000776,6250,
OMS,7517,7506,1222,1221,100001,100,1,0.000776,6250,:0-960
OMS,7515,7401,1222,1211,100001,100,1,0.000776,6250,:0-960
OMS,7514,7500,1222,1221,100001,100,1,0.000776,6250,
OMS,7509,10394,1222,673,100001,100,1,0.000776,6250,:0-960
OMS,7508,7412,1222,1212,100001,100,1,0.000776,6250,:0-960
OMS,7510,7608,1222,279,100001,100,1,0.000776,6250,:0-960
OMS,7512,10397,1222,673,100001,100,1,0.000776,6250,:0-960
OMS,1867,1856,1343,1356,100001,100,1,0.000776,6250,:0-960
